squareMeters,numberOfRooms,floors,cityCode,numPrevOwners,made,isNewBuilt,basement,hasStorageRoom,hasGuestRoom,price
99444,68,60,93693,4,2021,1,5643,0,5,9947284.1
37618,57,45,59333,3,2008,0,3892,1,9,3766350.8
63973,18,78,40739,10,2002,0,6770,1,10,6405935.2
99107,54,65,88495,4,2018,0,5522,1,3,9916550.8
71519,12,80,24484,8,2012,0,9982,1,2,7156303.2
91841,77,14,19103,2,2011,0,8782,0,0,9185367.1
28467,98,70,90596,6,2019,0,4314,1,10,2855561.9
77075,52,11,13884,10,2002,1,1768,0,4,7713855.2
91776,26,72,92099,1,2001,1,1303,1,4,9184100.1
69948,45,59,38826,3,2017,0,5632,0,3,7006951.7
68593,3,65,78866,3,2021,0,5603,1,7,6867934.1
56774,50,23,45524,4,1995,1,5989,0,3,5682955.5
84577,63,64,43522,7,1991,1,9411,0,0,8467175.1
78835,77,84,40276,6,2002,1,1071,0,1,7887862.2
59073,82,38,50312,5,2003,1,8036,1,2,5909662.3
6704,83,59,94479,10,2012,1,7171,1,1,682123.2
20968,48,6,39273,6,1992,1,3747,1,6,2100783.2
64244,20,82,89404,9,2021,1,5461,0,6,6435074.1
54133,1,89,49508,3,1993,1,2192,0,2,5426671.3
90842,60,25,25975,6,1995,0,3501,0,5,9092168.5
51780,83,88,3391,8,2021,0,540,0,4,5184160.1
38722,91,22,20239,5,2008,1,4316,0,2,3876450.8
51127,85,66,53060,2,1996,0,391,0,5,5119947.6
31802,100,80,6094,3,1990,0,3049,1,10,3184469.0
26770,8,69,79970,8,2016,1,6924,1,2,2687139.6
63839,58,2,92707,6,2019,0,6200,0,6,6389327.9
56181,76,98,27961,4,1996,0,4581,0,7,5630006.6
91757,82,78,92525,4,2012,1,5258,0,6,9182239.2
54200,51,43,34559,5,2010,1,9853,0,3,5423195.0
29788,61,68,65901,3,2011,1,6551,0,1,2983377.1
29180,7,1,71840,8,1999,0,3218,1,10,2923248.9
30630,62,65,24522,5,1996,0,2190,1,4,3072463.6
81114,23,89,34182,2,2007,1,1629,0,9,8118084.7
96016,48,35,76744,4,1998,0,269,1,1,9605401.8
8977,53,62,91218,3,2014,0,5865,1,5,905963.4
92508,60,88,67387,7,2006,1,1551,1,4,9257332.6
38804,18,45,39560,2,2000,0,5441,0,1,3885083.0
34830,92,85,74921,4,2003,1,3930,1,2,3488181.3
48540,42,27,98742,5,2016,1,5751,1,4,4856286.6
25680,51,11,39163,8,2009,0,8681,1,2,2573981.9
73224,66,74,2142,3,2021,1,7771,0,3,7330502.1
29589,45,76,83674,1,2006,1,3703,0,1,2973362.6
96469,21,13,7761,9,1994,0,7532,0,8,9651382.4
35039,19,22,4336,2,1994,0,2052,1,3,3511457.4
99592,47,61,41554,5,1997,1,9635,1,3,9963329.7
70433,41,1,59694,8,2018,0,3499,0,4,7045037.8
73644,18,7,87197,4,1998,0,4485,0,4,7365392.8
77211,47,84,2192,9,2006,0,5620,1,4,7725844.6
36429,8,29,15705,7,2019,1,9275,0,0,3651244.9
90334,44,6,81833,1,1990,1,2390,1,4,9037622.0
51993,59,33,34373,10,2013,0,7531,0,6,5208507.3
44476,27,13,14585,10,2013,0,9906,0,2,4450503.3
31661,52,18,95986,5,2020,1,7968,1,8,3168722.0
68275,93,54,82905,6,2020,1,3586,1,6,6833270.0
85429,60,57,75588,6,2016,1,1421,0,8,8553293.6
90162,71,27,52536,4,1992,1,2569,1,1,9023922.2
81619,82,70,53446,5,2014,0,1562,0,10,8173020.4
65324,7,8,53047,6,2009,0,9016,0,7,6538401.9
4368,85,29,46782,8,2021,1,4055,1,6,443641.1
24525,35,73,78932,8,2009,0,154,0,6,2461959.9
20949,5,22,26964,8,2013,0,3137,0,10,2102983.3
23609,14,68,24913,8,2017,1,6808,0,3,2364571.7
68084,35,8,40586,3,2009,0,9896,0,9,6809686.9
73406,72,75,77874,6,2007,0,6128,0,2,7351988.7
50638,65,54,62598,5,2016,0,4071,1,6,5068736.6
5457,32,12,5443,6,1992,1,4286,1,2,547357.2
73337,30,5,90306,3,2005,0,9487,0,5,7337758.5
95339,87,15,70589,4,2003,1,4878,1,3,9535650.3
63237,8,49,23635,9,2009,1,6344,0,5,6330589.9
30831,27,13,37790,10,1998,1,173,1,8,3084723.8
57897,21,96,98705,3,1993,0,3678,0,6,5801637.3
87418,73,7,26313,1,1995,1,8759,1,10,8743030.5
20640,17,91,21471,9,2015,0,5011,1,0,2073310.5
35634,77,50,21065,4,1998,1,8120,0,1,3568972.8
87156,49,44,94383,2,2019,0,5224,0,9,8722474.9
80556,1,54,3902,6,1991,0,9757,1,7,8062244.1
70942,36,28,34429,9,2019,0,7964,0,3,7102693.9
38688,76,80,73628,7,2012,1,5616,0,2,3877141.2
83937,30,85,50195,8,2012,0,7175,0,1,8396191.2
92655,54,77,12209,4,1996,0,4932,1,4,9267281.6
35110,28,84,7687,8,1995,1,9928,0,0,3526172.5
61208,51,39,86241,6,2021,0,4494,1,10,6126371.1
47781,49,37,16377,8,1993,1,6426,1,4,4779776.3
23737,25,11,58841,6,2003,0,4514,0,0,2380599.3
83460,34,69,23734,5,2017,0,3231,1,10,8347291.7
55736,64,47,59881,5,2017,1,5234,0,2,5582770.7
15429,27,46,73305,5,1991,0,1436,0,0,1550188.1
74290,38,8,52850,6,2006,0,6893,0,10,7433059.6
85256,68,45,56640,1,2019,0,2638,1,0,8530096.9
9380,11,97,52987,4,2013,0,691,0,1,945451.3
13414,59,16,81829,6,2014,1,6223,0,5,1350225.4
91716,7,97,69278,5,2006,1,9715,1,4,9184104.6
95828,54,62,76615,10,1994,1,1745,1,4,9589468.4
98478,7,19,44583,7,2007,1,3514,0,2,9852730.7
70874,99,51,11943,7,2011,0,6049,0,2,7097321.1
78217,78,73,34686,1,2003,0,7391,0,2,7828401.3
81101,65,87,46040,4,2017,0,5698,1,4,8118370.7
46883,49,53,80204,2,2009,1,9286,1,3,4691844.9
69319,38,89,39675,1,2019,0,1787,0,8,6936067.9
95288,45,80,81916,1,2010,1,3179,1,2,9543817.0
50589,75,52,82206,3,2008,1,3824,0,9,5061508.8
65155,69,46,26367,4,1994,0,4546,0,3,6521547.4
6049,99,37,21569,7,2000,0,3872,0,8,608869.0
25386,30,35,96357,10,2001,0,5449,1,8,2543209.1
1270,53,66,78847,8,1991,1,6093,0,6,131117.1
88561,37,49,11254,4,1994,1,4582,1,1,8860454.4
71676,13,49,34,7,2009,1,1318,1,6,7178514.9
82016,15,93,96050,4,2014,0,839,0,9,8211272.4
21698,75,59,79997,1,2001,0,518,0,2,2179801.1
476,14,52,24467,4,2019,1,6630,1,6,57103.9
16114,98,25,32522,2,2020,1,3474,1,1,1620468.0
55707,7,33,55496,7,2014,0,9279,1,3,5573001.4
53633,48,43,58011,3,2010,1,6352,0,6,5370339.0
29578,2,5,71220,4,2003,1,9253,0,9,2959100.3
51757,95,23,1745,6,2009,0,9496,1,6,5178222.9
80386,41,4,46734,10,1994,1,9196,0,3,8045146.4
60136,32,54,20364,3,1995,0,8341,1,4,6020434.5
15850,99,96,87877,3,2010,0,5326,0,1,1596900.0
29362,2,44,7356,1,2000,1,1979,1,9,2940727.0
60366,51,26,88209,9,2005,0,8647,0,2,6042370.5
9167,32,69,85421,3,1994,1,6444,1,7,923577.4
18586,93,16,30288,5,1997,1,7588,1,8,1862622.7
69443,27,30,60701,7,1993,0,7624,1,1,6947198.3
21015,37,97,43938,6,1993,0,2865,0,9,2107213.3
79337,83,70,55727,9,2016,1,9559,1,5,7940161.6
84947,54,68,53510,7,2014,1,1588,1,1,8498951.4
99665,16,52,17077,9,1990,1,136,1,9,9976093.0
25493,31,97,43440,4,2017,1,6999,1,3,2555724.7
50580,57,76,7583,4,2008,1,1593,1,1,5072667.8
71040,40,49,27973,3,2015,0,6467,0,6,7110801.5
63320,3,3,13015,2,1993,1,4182,0,8,6338701.3
50465,68,62,56602,6,1994,0,3513,1,3,5051447.4
65919,40,82,30941,4,2013,0,8500,1,1,6596228.3
76489,43,27,44513,7,1992,1,2458,1,8,7655928.2
50093,89,5,46453,1,2009,1,6873,0,10,5013597.9
50118,80,76,39767,1,1998,0,7483,0,0,5016630.8
25309,28,53,64682,6,2012,1,923,0,9,2535294.2
98191,17,77,90287,5,2020,1,6782,0,4,9828436.0
1607,10,46,50693,6,2004,0,8175,1,9,167249.4
4410,37,37,84761,5,2004,0,9410,1,7,444238.4
2374,41,85,46686,3,2018,1,6959,1,5,249562.8
94990,23,47,26015,2,2018,0,2531,0,9,9504433.8
18281,9,76,89508,3,2016,0,9815,0,4,1840231.6
64879,80,12,40356,4,2021,0,5685,1,1,6491104.1
54812,88,27,48822,7,1990,0,8509,0,7,5482093.0
605,29,66,47766,2,2005,0,2938,0,2,71250.5
27253,19,81,17039,5,2010,0,9476,1,1,2736783.0
17357,42,20,39233,5,1998,1,5688,0,4,1738079.8
54097,26,98,42242,9,2016,0,6986,0,5,5416865.6
95281,22,8,17132,10,1990,1,5252,0,1,9533000.0
69440,90,76,59457,9,2004,0,3678,0,2,6950509.4
44395,1,1,15234,5,2012,1,8789,1,3,4443692.2
48270,60,85,81900,10,2010,0,6828,0,6,4838349.0
30572,24,56,32061,9,2008,0,171,1,2,3058110.8
63719,35,25,12297,1,1992,0,2342,1,0,6375632.2
45827,61,60,26520,7,2006,0,2199,1,6,4590725.6
70488,61,35,67659,7,2020,0,7391,0,10,7054483.0
79822,67,30,76857,5,2003,0,5413,1,2,7987847.3
27171,63,93,64977,7,1997,0,1981,1,9,2724534.7
58330,58,2,26565,7,1992,0,473,1,10,5837640.2
87826,10,45,95822,8,1997,1,5553,1,2,8790247.7
49389,13,10,64991,1,1993,1,8664,1,6,4940959.3
56931,60,91,8545,7,1994,0,3285,1,5,5704458.4
66503,73,13,15190,2,1990,1,6051,0,1,6655758.0
88112,77,68,6319,3,2021,1,9760,0,6,8813820.1
43587,83,26,7076,9,2005,1,8824,1,3,4360172.5
86152,44,48,74404,3,1992,0,8176,0,1,8619787.2
81573,98,57,30003,1,1992,1,808,0,10,8163076.2
72599,43,23,29526,3,2007,0,4841,1,0,7262443.7
43876,42,43,78995,7,1993,0,1242,1,3,4388329.3
10040,100,98,88378,3,1994,0,6306,0,8,1010790.4
40177,38,12,47156,6,1991,1,5711,1,10,4019219.1
21703,86,90,82410,4,2019,0,843,0,6,2183649.9
57236,87,96,11180,4,2020,1,7873,1,1,5730262.0
17863,1,33,7350,8,2009,0,7268,1,5,1795013.9
85272,89,34,1813,9,2005,0,7286,1,3,8531221.5
91931,38,42,61701,8,2016,0,3013,0,4,9197803.6
29411,26,53,64099,9,2017,0,1681,1,1,2948395.7
37163,4,22,19102,5,2014,1,9497,0,1,3718311.4
26440,41,58,94901,7,2016,0,5613,0,5,2651410.6
9868,89,53,27902,1,2003,1,4813,0,3,992632.3
55250,31,3,43094,3,1995,0,9389,0,4,5534691.5
1121,9,80,18753,1,1990,0,2530,1,8,126775.0
26528,31,49,78028,5,2012,1,190,1,2,2660108.2
18362,100,33,86705,4,2019,1,5521,1,6,1842236.9
40581,99,82,48665,7,2008,1,5782,0,10,4068225.8
89084,34,9,56568,5,2010,1,4675,1,1,8911966.0
90643,77,55,46178,7,2012,0,4659,0,1,9074993.2
70868,70,39,12324,8,2005,1,821,0,1,7096273.5
17252,90,23,58659,9,2000,0,3183,0,10,1726850.0
45647,17,100,31458,4,2019,1,3554,0,6,4580938.9
64654,34,33,12031,5,1992,1,4245,0,3,6471114.2
87668,58,56,18473,7,2017,1,9625,1,6,8769343.7
97688,60,25,42775,9,1990,0,8847,1,0,9775672.0
5468,75,78,10625,7,2002,1,375,1,9,553320.2
63509,72,53,77958,1,2006,1,6679,0,0,6356517.6
98262,60,14,79444,9,2001,0,1889,1,0,9827936.1
67735,36,24,79577,5,2020,0,3289,0,2,6777979.0
19728,97,85,49642,8,2018,0,4778,1,2,1977828.8
39191,71,21,29174,9,2011,1,142,1,10,3921295.1
34585,34,99,41029,2,2018,0,9137,1,6,3471454.8
56666,13,63,80634,9,2000,1,6911,1,9,5671002.0
4920,96,67,72459,9,1993,1,681,0,2,498937.3
23043,69,55,20666,10,2007,0,9610,0,10,2309235.7
86042,64,7,66703,3,2010,1,438,0,8,8610684.0
84978,63,65,50078,10,1990,0,9649,0,9,8508647.0
66940,95,16,77329,7,2016,1,691,1,7,6700142.6
69592,68,10,94229,8,2000,1,6283,0,7,6964235.0
46558,52,28,59297,5,2009,0,3828,0,10,4663394.9
30925,18,83,91239,4,2016,1,747,0,3,3104280.6
39975,97,72,86063,8,2016,1,2361,0,8,4005185.6
8808,9,15,13333,9,2014,0,7170,1,7,887645.4
7131,88,20,22245,10,2005,1,231,1,4,719772.5
49063,35,81,53623,5,1991,1,9416,0,7,4909260.1
79093,89,63,31911,9,2014,1,2848,0,9,7915505.4
95157,76,86,13430,2,2002,1,8416,1,6,9527400.2
43412,3,68,42196,5,2010,1,911,1,3,4352882.0
23127,72,98,75970,4,1995,0,7989,0,8,2327821.5
63397,52,17,54284,8,2003,1,9719,0,3,6344621.3
6078,67,22,19159,6,2004,1,2248,1,0,614702.4
70367,63,19,82251,1,2015,0,8131,1,0,7043100.5
31471,3,34,90619,3,2020,0,6093,1,5,3149214.0
84503,53,10,75818,6,2004,1,1017,0,4,8455991.4
25661,18,10,37780,6,2004,0,1752,1,2,2567320.4
65823,2,40,30868,3,1999,1,5338,1,10,6587187.9
40351,20,21,39793,7,2006,0,2129,1,5,4037323.6
65816,36,56,48668,6,1999,1,510,1,6,6590874.9
9897,83,55,55819,7,1997,0,4632,1,3,997040.7
74556,36,30,19713,5,2021,0,8074,1,0,7461430.1
77324,66,96,49817,1,2000,1,2278,1,0,7746689.0
19054,27,64,59992,10,2017,1,9531,0,3,1915949.7
19467,61,69,64898,10,1995,0,7723,1,2,1953949.5
23917,57,92,79479,2,1992,1,7268,1,6,2396597.2
27581,56,54,43343,2,2008,0,131,0,9,2763880.8
7021,94,18,29269,9,1998,1,8494,1,1,707889.8
86898,10,54,81981,5,2007,0,2837,0,5,8700597.7
35752,37,88,40954,9,2004,0,4770,0,5,3584645.4
80254,5,84,14987,1,2004,1,4601,1,4,8032718.4
43729,50,78,86433,4,1990,0,6886,0,3,4386441.0
14296,27,21,42471,2,1991,0,1023,1,10,1438655.1
60263,14,29,71839,5,2002,1,4041,0,6,6027298.2
56348,39,64,74517,6,1993,0,7815,0,4,5645570.3
20462,4,27,61133,3,1999,1,7946,0,9,2051424.9
35966,4,35,51110,8,2009,1,9879,0,3,3600448.9
23790,55,70,90089,9,1997,0,113,0,6,2387891.7
62563,35,66,37064,6,1994,1,6669,1,7,6268203.4
74693,98,57,69975,3,1997,1,5655,1,8,7476380.7
69815,68,96,33939,3,2001,1,4764,1,8,6994868.1
31372,70,71,45055,6,2000,0,9133,0,1,3141888.0
47377,91,12,93863,4,2015,0,6751,1,4,4742430.5
21748,5,29,75041,6,1991,1,6703,0,10,2180962.1
74938,28,31,57629,10,2020,0,23,0,6,7496677.0
84747,97,86,50495,7,2014,1,7441,0,7,8483566.4
52843,75,50,53689,7,2004,0,5877,1,3,5291087.4
94638,50,32,80383,10,2014,1,8047,1,10,9465407.4
57035,7,24,19018,2,1998,1,21,1,7,5710846.8
10031,44,2,46452,10,2004,1,3770,0,0,1007605.4
87362,50,25,87149,3,1995,0,3967,0,7,8743936.5
50571,39,24,80108,10,1998,0,4018,1,0,5063431.8
69918,32,11,43369,5,2005,0,2569,1,2,6995676.5
42217,74,83,58719,7,2009,1,752,0,5,4228208.9
76907,10,87,41867,10,1997,0,8945,1,10,7694726.7
15500,92,98,81088,7,2020,1,9577,0,7,1554517.0
53304,47,79,78668,3,2012,1,3069,0,2,5337897.2
1973,1,21,19624,9,2000,1,2316,0,9,201809.0
91112,51,9,59209,2,1991,0,7857,0,1,9121414.1
76204,60,8,37849,5,1990,0,3727,1,7,7628150.0
97471,74,90,32462,7,2013,1,7429,0,6,9756243.3
88887,9,28,43521,7,1995,1,9176,1,7,8897254.5
38490,14,8,11235,3,2017,1,9018,0,3,3853460.7
72450,63,71,15715,10,2008,1,4116,0,9,7250244.8
88367,5,7,36833,1,2018,0,8489,0,7,8837449.8
30782,99,48,64577,5,2020,1,9701,0,9,3082971.0
5033,58,28,57432,6,1991,1,749,1,8,508665.1
26519,33,42,19068,1,2014,0,4604,1,1,2656599.4
65934,29,51,98414,7,2007,1,7680,1,0,6597942.7
98106,98,3,47065,6,1992,1,8617,0,1,9811465.2
6577,9,68,82346,7,2006,1,9468,0,4,662852.6
18250,16,82,7383,10,2011,1,7751,1,2,1829113.1
40783,48,80,81432,8,1992,1,9162,0,10,4086725.2
33156,15,43,52491,3,1994,0,2108,0,3,3323470.4
47523,89,89,48868,3,2006,1,526,0,10,4760526.6
79604,30,4,23402,3,2016,1,9575,0,2,7965563.6
95762,64,63,24349,10,2004,0,5198,1,2,9583086.4
31317,91,25,86804,2,1995,1,2463,1,5,3142581.5
788,53,53,24590,4,2014,1,8046,1,8,82042.4
41188,30,62,20895,9,2012,0,33,1,1,4122637.2
62282,35,44,12448,1,2010,1,80,1,10,6229623.0
45979,46,2,78140,5,2004,0,7620,0,6,4600373.4
35828,77,3,85172,6,1998,0,795,1,1,3583375.8
84540,21,64,38246,3,2007,0,5869,0,2,8455482.7
70288,78,28,15319,9,2011,1,1864,1,7,7034567.1
44681,63,80,80786,7,1995,0,9413,0,1,4480399.5
8856,96,38,77863,7,1996,1,4044,1,3,895829.6
45730,11,99,22913,9,1998,0,1919,0,10,4583276.8
59478,22,68,93765,8,1992,1,3355,1,8,5950543.2
31692,7,36,37726,4,2007,0,1694,0,2,3172857.7
58737,66,62,60814,3,2014,0,8827,1,0,5882539.4
32100,79,39,34468,5,2017,1,1482,0,6,3213786.7
67663,1,49,17835,10,2014,0,7856,1,2,6775397.4
59810,64,56,25278,10,2016,0,5202,0,1,5991500.6
86186,85,36,58102,8,2010,0,2790,1,6,8620785.0
38030,53,4,13524,2,1990,1,7981,0,2,3803961.0
48331,2,42,1284,8,2019,0,2820,0,9,4839984.9
27856,34,98,93709,1,2016,0,7117,0,9,2795386.6
70976,84,44,79617,7,2018,0,9962,1,4,7101406.8
90180,91,63,1400,5,2014,1,9500,0,8,9023962.4
54646,10,98,12446,4,2017,0,4716,0,10,5479242.7
42024,72,9,22621,10,2003,0,4645,1,9,4205806.3
8969,72,92,69766,3,2013,1,781,1,9,908919.3
38926,58,7,41410,2,2007,1,5001,0,6,3902208.7
80419,55,31,72171,5,1998,1,1333,1,3,8043741.8
5585,61,76,89016,10,2019,0,6421,0,5,564773.9
91651,97,95,28499,8,2016,1,9071,1,9,9172889.6
5443,17,39,35512,7,2000,1,7932,1,3,549119.0
15355,1,30,10908,4,1992,1,6587,1,10,1544783.2
6963,11,65,54919,1,1995,0,2829,0,2,703519.5
77261,32,18,67401,6,1997,0,5565,1,5,7727179.7
26694,68,72,75658,2,1994,1,7808,0,4,2672253.4
79744,36,50,92605,8,2012,1,1480,1,0,7979395.2
32084,20,71,72927,8,2015,1,2309,1,10,3214809.5
93703,46,56,33926,1,2018,1,9314,1,6,9377879.8
78984,62,89,57806,9,2014,0,1199,1,2,7910102.4
369,25,92,58183,10,2003,0,9608,1,7,39316.3
10697,16,95,41131,8,2009,0,1114,1,7,1074445.9
13349,65,18,3147,3,2004,1,6039,1,4,1339458.4
25791,74,10,65096,10,2015,1,716,0,5,2582155.5
96687,11,61,31414,6,2016,0,9115,1,5,9676763.6
41083,69,62,90286,6,2017,0,4279,0,10,4114499.7
63078,38,35,74374,1,2005,1,5369,1,2,6316522.5
33935,12,86,30349,4,2015,1,7274,0,0,3400557.5
30104,88,88,120,7,1996,0,3551,1,5,3016757.6
44414,70,94,54108,1,2003,1,8675,1,0,4449908.3
95116,9,28,92387,8,2000,1,4404,1,3,9518424.0
16996,89,52,56372,2,2005,0,7922,1,8,1708754.5
15290,77,97,58566,3,2009,0,4588,1,8,1533827.9
57562,87,7,80004,5,2018,0,6694,0,9,5756919.8
22786,23,81,51461,5,1991,1,1188,1,6,2281031.1
84540,46,66,296,8,1990,1,817,0,4,8459024.0
41168,99,11,53471,6,1992,1,5717,0,9,4123023.2
33622,77,73,93239,5,2014,1,8902,0,1,3371927.4
66878,22,41,3743,5,2016,1,1400,0,2,6692131.6
9815,96,24,19588,2,2010,0,6449,0,6,989932.0
81392,34,10,91918,8,2009,1,3061,1,3,8143562.9
95375,30,37,50519,1,1998,0,927,1,9,9545994.8
29917,70,39,26297,9,2011,0,1566,0,5,2998840.1
16336,76,11,28105,8,2008,1,9709,0,1,1636600.8
90836,97,40,53732,2,2011,0,2770,0,7,9086961.1
60244,35,47,69892,10,1995,1,1418,0,7,6034513.5
43030,81,85,73973,10,2010,0,1104,1,10,4310671.0
5504,11,76,13791,4,1990,0,9447,0,2,559951.0
37620,55,51,9302,8,1994,1,8318,1,8,3764885.4
6313,18,74,27295,6,2004,1,4979,0,7,640633.4
52251,53,10,19714,10,2005,1,5751,1,8,5231126.5
75749,81,30,62511,3,2020,1,5132,1,5,7579803.0
31113,93,93,79608,2,2020,0,891,0,10,3122972.0
18972,70,3,42286,3,2010,0,8253,0,4,1902042.0
28769,22,80,17297,10,2021,1,6686,1,2,2881959.1
44539,24,23,91046,4,2007,0,3795,0,2,4454837.7
17643,18,1,34506,8,2004,1,755,1,8,1765047.4
52079,71,97,77966,10,1995,0,6737,1,10,5217238.5
76906,77,6,61028,1,2019,1,8938,0,5,7692420.9
88655,88,94,96284,9,2007,1,1193,1,0,8875673.7
87554,16,77,30135,7,2010,1,8714,1,8,8769996.0
7889,38,58,59730,7,2000,0,1939,1,0,793852.0
33185,28,60,37437,8,1998,0,6398,0,8,3325883.8
81860,68,65,95833,5,2000,0,5409,1,7,8190448.0
16335,35,76,14675,6,2005,1,6086,1,2,1635816.5
23164,79,76,59854,10,1992,1,1132,0,4,2322369.2
50839,93,91,4337,3,2009,1,4208,0,9,5091375.9
17432,49,15,81884,6,1993,1,2250,1,10,1751212.3
94930,27,98,44331,6,2001,1,9694,0,8,9499136.1
47601,29,69,16139,5,2001,0,8925,0,5,4765720.1
57143,81,11,13745,9,2001,0,7491,0,8,5716057.1
90614,77,16,95936,6,2016,1,2528,1,10,9065677.6
43245,83,35,51501,8,2003,0,9660,0,10,4325940.3
96666,95,9,25449,4,2008,0,8123,0,2,9672165.8
49608,59,10,71685,7,1992,0,2647,1,10,4965463.2
15385,69,93,98763,2,2013,0,1661,0,8,1548993.3
14973,91,22,52038,2,2018,0,7397,1,4,1501528.8
82285,19,22,73045,5,2014,0,782,0,8,8229649.4
89520,47,6,68457,3,2007,0,4587,0,1,8952698.7
31454,12,57,53771,1,2012,1,9770,0,0,3148909.2
63341,81,85,45352,6,1991,1,928,0,5,6338314.1
91166,100,8,89777,6,1995,0,5368,1,0,9123483.5
86153,7,54,11435,9,2020,1,8091,0,6,8627514.0
24519,54,3,5764,4,2001,0,6797,1,3,2456369.1
17458,69,51,97354,5,2008,1,8435,0,2,1751679.8
48568,18,11,40071,3,2011,1,297,1,7,4860230.1
14881,68,88,9188,9,2007,1,9590,1,10,1498063.7
61123,25,72,27146,4,1995,0,1051,0,5,6123098.5
3854,7,25,32919,7,2009,1,6606,1,10,393085.9
86908,90,56,28155,7,2014,1,314,0,7,8695385.4
55366,51,98,18443,3,2011,0,8940,0,8,5540333.1
17051,46,43,67578,2,1993,1,6481,0,2,1710016.3
14436,15,6,9002,2,2002,1,676,1,10,1444902.2
34220,50,33,30858,3,1996,1,5942,1,1,3430761.6
95215,72,8,8349,9,2009,0,304,1,6,9522466.9
82140,63,10,51301,9,2003,1,8091,0,5,8215500.3
5706,57,38,51600,7,2005,1,73,0,7,574164.5
35778,92,35,16239,8,2012,0,4151,1,9,3580006.2
73323,43,5,8554,10,1990,0,3687,1,6,7334601.0
97544,65,72,74577,2,2014,1,3458,1,5,9760573.4
74037,75,84,185,10,1997,1,533,1,10,7410767.7
27244,95,91,51203,7,1996,1,4237,1,6,2731619.6
7812,68,93,30594,6,2012,0,3559,1,0,786725.2
95800,83,28,75731,9,1990,1,6051,0,3,9591195.0
4442,11,46,10345,8,2016,1,9845,1,1,450428.6
71399,40,74,34136,10,1996,0,5484,1,10,7141237.6
8223,73,18,91132,4,2009,1,4835,0,5,828761.9
49694,47,17,42649,8,2021,1,8872,1,1,4973672.1
71661,54,64,30637,6,2014,1,793,0,2,7173346.4
98826,87,77,7899,2,2007,0,12,1,9,9894829.7
92000,54,6,559,8,2011,0,4693,1,2,9203514.1
82274,36,69,30208,1,2013,1,7565,1,10,8237371.3
28957,71,2,41445,9,1992,1,3222,1,3,2903240.2
45273,66,3,1531,6,2007,1,328,0,5,4531464.7
27649,86,67,35839,10,1997,1,4153,1,10,2770975.7
78681,23,87,56264,9,2015,1,5930,0,3,7884526.5
30383,24,87,41613,8,2000,1,1312,1,5,3049140.0
16205,33,53,74857,5,2000,0,5988,0,1,1626165.0
35821,12,71,39266,10,2013,1,9220,1,7,3589966.3
96601,97,37,21619,1,2015,1,478,1,8,9665463.5
34075,70,28,7956,2,1995,1,7842,1,4,3415018.5
64246,31,90,7469,4,1995,0,4368,1,1,6435521.5
8732,69,40,28331,7,1991,0,1102,1,5,876520.1
15807,34,33,58996,2,2020,1,4263,0,8,1587804.0
41409,100,9,85156,1,2003,0,8936,0,9,4149403.3
84748,29,96,57674,9,2013,1,1978,0,7,8480498.3
95514,64,83,88845,8,2016,1,3388,0,1,9557636.6
19596,10,28,44541,10,1997,0,6454,1,2,1965484.7
26886,88,10,48679,6,1991,0,8380,1,0,2692355.1
5017,48,49,71704,5,1993,1,9420,0,5,506461.3
817,80,26,96822,7,2003,1,7737,1,3,87408.3
56381,5,91,50835,1,2009,0,9204,0,1,5646091.9
45464,3,3,42973,5,2021,0,9971,0,8,4549774.1
63992,5,39,50384,9,2005,1,5356,0,2,6405553.5
81411,23,74,99433,1,1998,1,4634,0,9,8149663.8
67053,15,33,72156,2,2019,0,7848,1,9,6707304.9
13560,1,17,85418,3,2001,1,7736,1,1,1361612.1
59993,13,67,83164,4,2015,1,7159,1,3,6009243.5
95568,61,56,79841,8,1992,0,8392,1,0,9562024.2
50873,95,38,10919,10,2018,1,4083,0,4,5089609.8
56885,89,80,69885,4,2001,0,7919,1,8,5699848.1
72193,49,82,53046,7,1992,0,5541,0,1,7224575.2
39210,100,70,44287,9,2011,1,5798,1,3,3923171.1
82468,24,1,92478,2,1999,0,3756,1,10,8250786.9
64882,88,86,26142,7,1990,1,3453,1,8,6493005.0
98864,37,55,32055,7,2006,1,3854,1,7,9892826.6
71061,89,75,53656,4,2018,0,629,1,7,7118344.8
46585,73,91,10008,6,1990,0,4670,1,6,4662821.0
41976,78,86,95137,7,1990,0,9332,1,5,4205798.0
52165,3,3,77195,2,1998,1,4903,0,6,5221495.8
89999,49,3,18801,4,2010,1,1314,0,5,9004222.0
65611,61,23,88748,9,1999,1,5046,0,7,6563935.9
16067,4,26,51833,7,2007,1,8041,1,7,1610057.7
57970,2,53,59184,6,2013,0,2019,1,5,5811905.3
50373,38,53,3519,3,2003,0,1500,0,3,5043556.3
12079,66,70,60660,8,2020,1,3094,1,9,1213149.0
36670,12,54,81486,9,2003,1,7937,0,2,3676149.3
2122,89,67,80189,9,2000,0,3154,1,8,219749.0
88458,5,36,25549,8,2012,0,7119,0,9,8853221.2
70603,35,42,21908,1,2012,0,2976,0,7,7065124.2
70091,62,86,37015,6,2009,1,1786,0,8,7019102.9
3886,86,35,37090,5,2021,1,4865,1,4,398355.1
64932,38,42,35842,9,2016,1,4507,0,4,6496287.6
4434,79,29,8718,2,2009,1,9010,0,5,453660.9
79441,54,84,84220,4,2011,0,1381,0,3,7949525.1
